player,date,time,id,item,itemID,itemString,response,votes,class,instance,boss,difficultyID,mapID,groupSize,gear1,gear2,responseID,isAwardReason,subType,equipLoc,note,owner
Goliathtv-Netherwind,4/17/20,06:06:33,1587121593-12,[Belt of Untapped Power],22716,item:22716::::::::60,Minor Upgrade,3,MAGE,,High Priest Thekal,0,0,20,|cff0070dd|Hitem:13956::::::::60:::1::::|h[Clutch of Andros]|h|r,,3,false,Cloth,Waist,,High Priest Thekal
Goliathtv-Netherwind,5/25/20,04:16:11,1590398171-21,[Arcanist Bindings],16799,item:16799::::::::60,Offline or RCLootCouncil not installed,4,MAGE,Molten Core-40 Player,Golemagg the Incinerator,9,409,40,,,NOTHING,false,Cloth,Wrist,,Wiggly-Netherwind
Goliathtv-Netherwind,6/01/20,02:10:29,1590995429-2,[Arcanist Gloves],16801,item:16801::::::::60,Mainspec /Need,8,MAGE,Molten Core-40 Player,Unknown,9,409,40,|cff0070dd|Hitem:13253::::::::60:::1::::|h[Hands of Power]|h|r,,2,false,Cloth,Hands,,Goliathtv-Netherwind
Goliathtv-Netherwind,6/01/20,02:11:26,1590995486-4,[Arcanist Boots],16800,item:16800::::::::60,Minor Upgrade,8,MAGE,Molten Core-40 Player,Unknown,9,409,40,|cff0070dd|Hitem:22860:911:::::::60:::14::::|h[Blood Guard's Silk Walkers]|h|r,,3,false,Cloth,Feet,,Wiggly-Netherwind
Zosmos-Netherwind,3/23/20,01:13:37,1584944017-7,[Circlet of Prophecy],16813,item:16813::::::::60,Mainspec /Need,8,PRIEST,Molten Core-40 Player,Garr,9,409,40,|cff0070dd|Hitem:10041::::::::60:::::::|h[Dreamweave Circlet]|h|r,,2,false,Cloth,Head,"4 piece, major upgrade.",Garr
Zosmos-Netherwind,4/03/20,01:52:26,1585896746-1,[Gloves of Prophecy],16812,item:16812::::::::60,Mainspec /Need,7,PRIEST,Molten Core-40 Player,Gehennas,9,409,40,|cff0070dd|Hitem:16692::::::::60:::1::::|h[Devout Gloves]|h|r,,2,false,Cloth,Hands,,Gehennas
Zosmos-Netherwind,4/06/20,03:22:48,1586161368-0,[Onyxia Hide Backpack],17966,item:17966::::::::60,Best Available,0,PRIEST,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,1,false,Bag,Bag,,Onyxia
Zosmos-Netherwind,4/06/20,03:26:41,1586161601-8,[Halo of Transcendence],16921,item:16921::::::::60,Best Available,3,PRIEST,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cffa335ee|Hitem:16813::::::::60:::::::|h[Circlet of Prophecy]|h|r,,1,false,Cloth,Head,"Gimme, Gimme, Gimme. I have the enchant READY. LOL.",Onyxia
Zosmos-Netherwind,4/12/20,21:33:58,1586745238-1,[Bindings of Transcendence],16926,item:16926::::::::60,Best Available,7,PRIEST,Blackwing Lair-40 Player,Razorgore the Untamed,9,469,40,|cffa335ee|Hitem:16819:1884:::::::60:::::::|h[Vambraces of Prophecy]|h|r,,1,false,Cloth,Wrist,BIS and 3 Piece bonus.,Razorgore the Untamed
Zosmos-Netherwind,4/26/20,22:26:10,1587957970-2,[Boots of Transcendence],16919,item:16919::::::::60,Best Available,6,PRIEST,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cff0070dd|Hitem:11822:911:::::::60:::1::::|h[Omnicast Boots]|h|r,,1,false,Cloth,Feet,"My biggest upgrade, makes four pieces, BIS.c",Broodlord Lashlayer
Zosmos-Netherwind,5/03/20,23:11:04,1588565464-13,[Handguards of Transcendence],16920,item:16920::::::::60,Best Available,6,PRIEST,Blackwing Lair-40 Player,Ebonroc,9,469,40,|cffa335ee|Hitem:16812:930:::::::60:::::::|h[Gloves of Prophecy]|h|r,,1,false,Cloth,Hands,,Ebonroc
Zosmos-Netherwind,5/11/20,03:06:47,1589184407-14,[Shroud of Pure Thought],19430,item:19430::::::::60,Best Available,7,PRIEST,Blackwing Lair-40 Player,Flamegor,9,469,40,|cffa335ee|Hitem:18510:1888:::::::60:::::::|h[Hide of the Wild]|h|r,,1,false,Cloth,Back,,Flamegor
Zosmos-Netherwind,5/11/20,07:37:47,1589200667-2,[Pure Elementium Band],19382,item:19382::::::::60,Best Available,8,PRIEST,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:16058::::::::60:::11::::|h[Fordring's Seal]|h|r,|cff0070dd|Hitem:13178::::::::60:::1::::|h[Rosewine Circle]|h|r,1,false,Miscellaneous,Finger,mah rings suck.,Nefarian
Zosmos-Netherwind,5/25/20,03:23:35,1590395015-4,[Formula: Enchant Weapon - Healing Power],18260,item:18260::::::::60,Best Available,5,PRIEST,Molten Core-40 Player,Garr,9,409,40,,,1,false,Enchanting,,,Wiggly-Netherwind
Zosmos-Netherwind,5/31/20,23:08:17,1590984497-14,[Dragon's Touch],19367,item:19367::::::::60,Best Available,7,PRIEST,Blackwing Lair-40 Player,Flamegor,9,469,40,|cff1eff00|Hitem:15282::::::2034:977175936:60:::::::|h[Dragon Finger of Healing]|h|r,,1,false,Wands,,,Flamegor
Deshawnraw-Netherwind,3/22/20,03:23:09,1584865389-4,[Head of Onyxia],18422,item:18422::::::::60,Best Available,2,WARRIOR,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,1,false,Quest,,,Onyxia
Deshawnraw-Netherwind,4/03/20,01:37:27,1585895847-3,[Striker's Mark],17069,item:17069::::::::60,Best Available,6,WARRIOR,Molten Core-40 Player,Magmadar,9,409,40,|cff0070dd|Hitem:18323::::::::60:::1::::|h[Satyr's Bow]|h|r,,1,false,Bows,Ranged,BIS for me for a very long time :),Magmadar
Deshawnraw-Netherwind,4/06/20,03:26:04,1586161564-5,[Ring of Binding],18813,item:18813::::::::60,Offspec / PvP/Greed,3,WARRIOR,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cff0070dd|Hitem:18500::::::::60:::1::::|h[Tarnished Elven Ring]|h|r,|cff0070dd|Hitem:17713::::::::60:::1::::|h[Blackstone Ring]|h|r,4,false,Miscellaneous,Finger,off spec/tank gear,Onyxia
Deshawnraw-Netherwind,4/17/20,06:06:21,1587121581-11,[Ritualistic Legguards],19899,item:19899::::::::60,Minor Upgrade,2,WARRIOR,,High Priest Thekal,0,0,20,|cff0070dd|Hitem:13498::::::::60:::1::::|h[Handcrafted Mastersmith Leggings]|h|r,,3,false,Cloth,Legs,snapshot if noone needs,High Priest Thekal
Deshawnraw-Netherwind,4/27/20,02:30:29,1587972629-20,[Head of Nefarian],19002,item:19002::::::::60,Best Available,7,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,,,1,false,Quest,,BIS ring,Nefarian
Mengao-Netherwind,12/04/20,01:40:15,1607067615-4,[Scaled Leggings of Qiraji Fury],21668,item:21668::::::::60,Minor Upgrade,4,SHAMAN,Temple of Ahn'Qiraj-40 Player,Battleguard Sartura,9,531,40,|cff0070dd|Hitem:19899::::::::60:::::::|h[Ritualistic Legguards]|h|r,,3,false,Mail,Legs,,Battleguard Sartura
Mengao-Netherwind,12/04/20,02:23:02,1607070182-15,[Vek'lor's Diadem],20930,item:20930::::::::60,Pass,1,SHAMAN,Temple of Ahn'Qiraj-40 Player,Twin Emperors,9,531,40,|cff0070dd|Hitem:13346::::::::60:::1::::|h[Robes of the Exalted]|h|r,,PASS,false,Quest,,,Twin Emperors
Mengao-Netherwind,1/10/21,23:34:28,1610343268-2,[Pauldrons of Elemental Fury],23664,item:23664::::::::60,Offspec / PvP/Greed,5,SHAMAN,Naxxramas-40 Player,Patchwerk,9,533,40,|cffa335ee|Hitem:16945:2604:::::::60:::::::|h[Epaulets of Ten Storms]|h|r,,4,false,Mail,Shoulder,,Nevets-Netherwind
Mengao-Netherwind,1/11/21,03:45:47,1610358347-4,[Ring of Binding],18813,item:18813::::::::60,Best Available,4,SHAMAN,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cffa335ee|Hitem:19140::::::::60:::::::|h[Cauterizing Band]|h|r,|cff0070dd|Hitem:19863::::::::60:::::::|h[Primalist's Seal]|h|r,1,false,Miscellaneous,Finger,,Onyxia
Mengao-Netherwind,1/11/21,03:46:16,1610358376-5,[Head of Onyxia],18422,item:18422::::::::60,Best Available,2,SHAMAN,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,1,false,Quest,,,Onyxia
Righan-Netherwind,10/16/20,03:54:00,1602838440-9,[Essence Gatherer],19435,item:19435::::::::60,Mainspec /Need,6,PRIEST,Blackwing Lair-40 Player,Firemaw,9,469,40,|cff1eff00|Hitem:18301::::::::60:::1::::|h[Lethtendris's Wand]|h|r,,2,false,Wands,,,Wiggly-Netherwind
Righan-Netherwind,10/23/20,02:14:41,1603437281-1,[Mantle of Prophecy],16816,item:16816::::::::60,Mainspec /Need,5,PRIEST,Blackwing Lair-40 Player,Sulfuron Harbinger,9,469,40,|cff0070dd|Hitem:22405::::::::60:::1::::|h[Mantle of the Scarlet Crusade]|h|r,,2,false,Cloth,Shoulder,,Wiggly-Netherwind
Righan-Netherwind,11/02/20,03:13:22,1604308402-32,[Halo of Transcendence],16921,item:16921::::::::60,Best Available,4,PRIEST,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cffa335ee|Hitem:16813::::::::60:::::::|h[Circlet of Prophecy]|h|r,,1,false,Cloth,Head,,Onyxia
Bayowolf-Netherwind,6/01/20,02:13:13,1590995593-5,[Sorcerous Dagger],18878,item:18878::::::::60,Mainspec /Need,7,SHAMAN,Molten Core-40 Player,Unknown,9,409,40,|cff0070dd|Hitem:13026::::::::60:::::::|h[Heaven's Light]|h|r,,2,false,Daggers,Main Hand,"major upgrade, currently using a blue with 0 spellpower",Wiggly-Netherwind
Bayowolf-Netherwind,6/01/20,03:00:22,1590998422-28,[Malistar's Defender],17106,item:17106::::::::60,Minor Upgrade,2,SHAMAN,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:19321::::::::60:::14::::|h[The Immovable Object]|h|r,,3,false,Shields,Off Hand,,Ragnaros
Bayowolf-Netherwind,6/08/20,00:55:08,1591595708-2,[Earthfury Boots],16837,item:16837::::::::60,Mainspec /Need,5,SHAMAN,Molten Core-40 Player,Magmadar,9,409,40,|cff0070dd|Hitem:22857:911:::::::60:::14::::|h[Blood Guard's Mail Greaves]|h|r,,2,false,Mail,Feet,Upgrade from blues,Wiggly-Netherwind
Bayowolf-Netherwind,6/08/20,01:16:25,1591596985-6,[Earthfury Gauntlets],16839,item:16839::::::::60,Mainspec /Need,5,SHAMAN,Molten Core-40 Player,Garr,9,409,40,|cff0070dd|Hitem:22867::::::::60:::14::::|h[Blood Guard's Mail Vices]|h|r,,2,false,Mail,Hands,upgrade from blue/main spec,Wiggly-Netherwind
Fallenjoker-Netherwind,6/21/20,04:23:42,1592731422-11,[Aurastone Hammer],17105,item:17105::::::::60,Mainspec /Need,4,SHAMAN,Molten Core-40 Player,Garr,9,409,40,|cff0070dd|Hitem:22713::::::::60:::::::|h[Zulian Scepter of Rites]|h|r,|cff0070dd|Hitem:17718::::::::60:::1::::|h[Gizlock's Hypertech Buckler]|h|r,2,false,One-Handed Maces,One-Hand,,Garr
Fallenjoker-Netherwind,6/21/20,04:23:50,1592731430-12,[Drillborer Disk],17066,item:17066::::::::60,Offspec / PvP/Greed,2,SHAMAN,Molten Core-40 Player,Garr,9,409,40,|cff0070dd|Hitem:17718::::::::60:::1::::|h[Gizlock's Hypertech Buckler]|h|r,,4,false,Shields,Off Hand,,Garr
Trafmuc-Netherwind,12/18/20,03:34:32,1608284072-1,[Onyxia Hide Backpack],17966,item:17966::::::::60,Best Available,0,WARRIOR,Onyxia's Lair-40 Player,Unknown,9,249,40,,,1,false,Bag,Bag,,Trafmuc-Netherwind
Trafmuc-Netherwind,1/15/21,03:37:27,1610703447-1,[Desecrated Gauntlets],22357,item:22357::::::::60,Offspec / PvP/Greed,5,WARRIOR,Naxxramas-40 Player,Heigan the Unclean,9,533,40,|cffa335ee|Hitem:21581:2564:::::::60:::::::|h[Gauntlets of Annihilation]|h|r,,4,false,Junk,,,Nevets-Netherwind
Trafmuc-Netherwind,1/15/21,03:37:45,1610703465-4,[Hatchet of Sundered Bone],22816,item:22816::::::::60,Best Available,6,WARRIOR,Naxxramas-40 Player,Heigan the Unclean,9,533,40,|cffa335ee|Hitem:21242:1900:::::::60:::11::::|h[Blessed Qiraji War Axe]|h|r,"|cffa335ee|Hitem:19363:1900:::::::60:::::::|h[Crul'shorukh, Edge of Chaos]|h|r",1,false,One-Handed Axes,One-Hand,,Nevets-Netherwind
Lyshan-Netherwind,3/15/20,03:38:10,1584261490-8,[Onyxia Hide Backpack],17966,item:17966::::::::60,Mainspec /Need,0,SHAMAN,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,2,false,Bag,Bag,,Onyxia
Lyshan-Netherwind,3/22/20,22:11:39,1584933099-5,[Red Dragonscale Protector],19348,item:19348::::::::60,Minor Upgrade,7,SHAMAN,Blackwing Lair-40 Player,Vaelastrasz the Corrupt,9,469,40,|cffa335ee|Hitem:19312::::::::60:::14::::|h[Lei of the Lifegiver]|h|r,,3,false,Shields,Off Hand,would be nice for solo content,Vaelastrasz the Corrupt
Lyshan-Netherwind,3/27/20,01:46:52,1585291612-6,[Direwing Legguards],13075,item:13075::::::::60,Offspec / PvP/Greed,0,SHAMAN,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cff0070dd|Hitem:18386:1843:::::::60:::1::::|h[Padre's Trousers]|h|r,,4,false,Plate,Legs,,Onyxia
Lyshan-Netherwind,4/03/20,02:10:10,1585897810-4,[Earthfury Belt],16838,item:16838::::::::60,Mainspec /Need,7,SHAMAN,Molten Core-40 Player,Garr,9,409,40,|cff0070dd|Hitem:18327::::::::60:::1::::|h[Whipvine Cord]|h|r,,2,false,Mail,Waist,,Garr
Lyshan-Netherwind,4/03/20,03:29:12,1585902552-20,[Spaulders of the Unseen],13116,item:13116::::::::60,Offspec / PvP/Greed,0,SHAMAN,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:18810::::::::60:::::::|h[Wild Growth Spaulders]|h|r,,4,false,Leather,Shoulder,,Ragnaros
Lyshan-Netherwind,4/05/20,22:36:46,1586144206-3,[Belt of Ten Storms],16944,item:16944::::::::60,Best Available,8,SHAMAN,Blackwing Lair-40 Player,Vaelastrasz the Corrupt,9,469,40,|cff0070dd|Hitem:18327::::::::60:::1::::|h[Whipvine Cord]|h|r,,1,false,Mail,Waist,will give me 3 piece bonus,Vaelastrasz the Corrupt
Lyshan-Netherwind,4/06/20,03:25:56,1586161556-4,[Shard of the Scale],17064,item:17064::::::::60,Best Available,5,SHAMAN,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cff0070dd|Hitem:20503::::::::60:::11::::|h[Enamored Water Spirit]|h|r,|cff0070dd|Hitem:18471::::::::60:::11::::|h[Royal Seal of Eldre'Thalas]|h|r,1,false,Miscellaneous,Trinket,,Onyxia
Lyshan-Netherwind,4/20/20,00:35:07,1587360907-7,[Greaves of Ten Storms],16949,item:16949::::::::60,Mainspec /Need,8,SHAMAN,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cff0070dd|Hitem:18102::::::::60:::1::::|h[Dragonrider Boots]|h|r,,2,false,Mail,Feet,,Broodlord Lashlayer
Lyshan-Netherwind,5/01/20,02:29:27,1588318167-9,[Earthfury Vestments],16841,item:16841::::::::60,Offspec / PvP/Greed,4,SHAMAN,Molten Core-40 Player,Golemagg the Incinerator,9,409,40,|cff0070dd|Hitem:13346:1891:::::::60:::1::::|h[Robes of the Exalted]|h|r,,4,false,Mail,Chest,,Golemagg the Incinerator
Lyshan-Netherwind,5/01/20,02:47:26,1588319246-14,[Cauterizing Band],19140,item:19140::::::::60,Best Available,3,SHAMAN,Molten Core-40 Player,Majordomo Executus,9,409,40,|cff0070dd|Hitem:16058::::::::60:::11::::|h[Fordring's Seal]|h|r,|cff0070dd|Hitem:13178::::::::60:::1::::|h[Rosewine Circle]|h|r,1,false,Miscellaneous,Finger,,Majordomo Executus
Lyshan-Netherwind,5/03/20,21:25:38,1588559138-0,[Bracers of Ten Storms],16943,item:16943::::::::60,Best Available,0,SHAMAN,Blackwing Lair-40 Player,Razorgore the Untamed,9,469,40,|cffa335ee|Hitem:16840:2566:::::::60:::::::|h[Earthfury Bracers]|h|r,,1,false,Mail,Wrist,bis to pair with t2.5,Razorgore the Untamed
Lyshan-Netherwind,5/04/20,01:29:08,1588573748-10,[Onyxia Hide Backpack],17966,item:17966::::::::60,Best Available,0,SHAMAN,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,1,false,Bag,Bag,,Onyxia
Lyshan-Netherwind,5/11/20,03:00:54,1589184054-11,[Gauntlets of Ten Storms],16948,item:16948::::::::60,Mainspec /Need,6,SHAMAN,Blackwing Lair-40 Player,Flamegor,9,469,40,|cff0070dd|Hitem:18309::::::::60:::1::::|h[Gloves of Restoration]|h|r,,2,false,Mail,Hands,bis to use next phase with t2.5,Ebonroc
Lyshan-Netherwind,5/25/20,01:51:07,1590389467-5,[Claw of Chromaggus],19347,item:19347::::::::60,Best Available,9,SHAMAN,Blackwing Lair-40 Player,Chromaggus,9,469,40,|cff0070dd|Hitem:22713::::::::60:::::::|h[Zulian Scepter of Rites]|h|r,|cffa335ee|Hitem:19312::::::::60:::14::::|h[Lei of the Lifegiver]|h|r,1,false,Daggers,One-Hand,plz,Chromaggus
Lyshan-Netherwind,6/12/20,01:32:26,1591943546-2,[Onyxia Hide Backpack],17966,item:17966::::::::60,Best Available,0,SHAMAN,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,1,false,Bag,Bag,,Onyxia
Lyshan-Netherwind,6/15/20,00:52:00,1592200320-19,[Helm of the Lifegiver],18870,item:18870::::::::60,Offspec / PvP/Greed,6,SHAMAN,Molten Core-40 Player,Shazzrah,9,409,40,|cffa335ee|Hitem:16947:2587:::::::60:::::::|h[Helmet of Ten Storms]|h|r,,4,false,Mail,Head,,Shazzrah
Lyshan-Netherwind,7/12/20,23:04:48,1594613088-14,[Ring of Blackrock],19397,item:19397::::::::60,Minor Upgrade,7,SHAMAN,Blackwing Lair-40 Player,Chromaggus,9,469,40,|cff0070dd|Hitem:16058::::::::60:::11::::|h[Fordring's Seal]|h|r,|cffa335ee|Hitem:19140::::::::60:::::::|h[Cauterizing Band]|h|r,3,false,Miscellaneous,Finger,,Wiggly-Netherwind
Lyshan-Netherwind,7/19/20,23:48:33,1595220513-30,[Earthfury Boots],16837,item:16837::::::::60,Offspec / PvP/Greed,4,SHAMAN,Molten Core-40 Player,Lucifron,9,409,40,|cffa335ee|Hitem:16949:911:::::::60:::::::|h[Greaves of Ten Storms]|h|r,,4,false,Mail,Feet,,Wiggly-Netherwind
Lyshan-Netherwind,7/26/20,22:38:43,1595821123-16,[Primalist's Linked Waistguard],19393,item:19393::::::::60,Offspec / PvP/Greed,6,SHAMAN,Blackwing Lair-40 Player,Chromaggus,9,469,40,|cffa335ee|Hitem:19162::::::::60:::::::|h[Corehound Belt]|h|r,,4,false,Mail,Waist,,Chromaggus
Lyshan-Netherwind,8/03/20,00:29:25,1596432565-7,[Deep Earth Spaulders],18829,item:18829::::::::60,Offspec / PvP/Greed,5,SHAMAN,Onyxia's Lair-40 Player,Garr,9,249,40,|cffa335ee|Hitem:18810:2604:::::::60:::::::|h[Wild Growth Spaulders]|h|r,,4,false,Mail,Shoulder,,Wiggly-Netherwind
Lyshan-Netherwind,8/10/20,01:07:46,1597039666-4,[Totem of Life],22396,item:22396::::::::60,Best Available,10,SHAMAN,Temple of Ahn'Qiraj-40 Player,Fankriss the Unyielding,9,531,40,,,1,false,Totems,Relic,,Fankriss the Unyielding
Lyshan-Netherwind,8/28/20,03:50:59,1598604659-22,[Breastplate of Ten Storms],16950,item:16950::::::::60,Offspec / PvP/Greed,5,SHAMAN,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16841::::::::60:::::::|h[Earthfury Vestments]|h|r,,4,false,Mail,Chest,,Nefarian
Lyshan-Netherwind,8/31/20,03:16:44,1598861804-1,[Grasp of the Fallen Emperor],21607,item:21607::::::::60,Offspec / PvP/Greed,6,SHAMAN,Temple of Ahn'Qiraj-40 Player,Twin Emperors,9,531,40,|cffa335ee|Hitem:19162::::::::60:::::::|h[Corehound Belt]|h|r,,4,false,Mail,Waist,,Remiel-Netherwind
Lyshan-Netherwind,9/13/20,22:02:33,1600052553-7,[Sartura's Might],21666,item:21666::::::::60,Best Available,8,SHAMAN,Temple of Ahn'Qiraj-40 Player,Battleguard Sartura,9,531,40,|cffa335ee|Hitem:19312::::::::60:::14::::|h[Lei of the Lifegiver]|h|r,,1,false,Miscellaneous,Held In Off-hand,,Battleguard Sartura
Lyshan-Netherwind,9/14/20,00:53:19,1600062799-30,[Yellow Qiraji Resonating Crystal],21324,item:21324::::::::60,Best Available,0,SHAMAN,Temple of Ahn'Qiraj-40 Player,Twin Emperors,9,531,40,,,1,false,Junk,,,Twin Emperors
Lyshan-Netherwind,9/27/20,21:38:30,1601260710-17,[Blue Qiraji Resonating Crystal],21218,item:21218::::::::60,Best Available,0,SHAMAN,Temple of Ahn'Qiraj-40 Player,The Prophet Skeram,9,531,40,,,1,false,Junk,,,The Prophet Skeram
Lyshan-Netherwind,10/04/20,22:05:32,1601867132-0,[Wasphide Gauntlets],21617,item:21617::::::::60,Offspec / PvP/Greed,6,SHAMAN,Temple of Ahn'Qiraj-40 Player,Princess Huhuran,9,531,40,|cffa335ee|Hitem:16948:2617:::::::60:::::::|h[Gauntlets of Ten Storms]|h|r,,4,false,Leather,Hands,,Princess Huhuran
Lyshan-Netherwind,10/05/20,00:41:49,1601876509-8,[Red Qiraji Resonating Crystal],21321,item:21321::::::::60,Best Available,0,SHAMAN,Temple of Ahn'Qiraj-40 Player,Unknown,9,531,40,,,1,false,Junk,,,Lyshan-Netherwind
Lyshan-Netherwind,10/05/20,02:45:24,1601883924-11,[Grasp of the Old God],21582,item:21582::::::::60,Best Available,7,SHAMAN,Temple of Ahn'Qiraj-40 Player,C'thun,9,531,40,|cffa335ee|Hitem:19162::::::::60:::::::|h[Corehound Belt]|h|r,,1,false,Cloth,Waist,,C'thun
Lyshan-Netherwind,10/18/20,21:38:34,1603075114-5,[Robes of the Guardian Saint],21663,item:21663::::::::60,Best Available,5,SHAMAN,Temple of Ahn'Qiraj-40 Player,Fankriss the Unyielding,9,531,40,|cff0070dd|Hitem:13346:1891:::::::60:::1::::|h[Robes of the Exalted]|h|r,,1,false,Cloth,Chest,,Fankriss the Unyielding
Lyshan-Netherwind,10/23/20,03:06:59,1603440419-32,[Boots of Pure Thought],19437,item:19437::::::::60,Best Available,5,SHAMAN,Blackwing Lair-40 Player,Vaelastrasz the Corrupt,9,469,40,|cffa335ee|Hitem:16949:911:::::::60:::::::|h[Greaves of Ten Storms]|h|r,,1,false,Cloth,Feet,,Wiggly-Netherwind
Lyshan-Netherwind,10/25/20,22:00:17,1603681217-3,[Scaled Leggings of Qiraji Fury],21668,item:21668::::::::60,Offspec / PvP/Greed,3,SHAMAN,Temple of Ahn'Qiraj-40 Player,Battleguard Sartura,9,531,40,|cffa335ee|Hitem:19385:2587:::::::60:::::::|h[Empowered Leggings]|h|r,,4,false,Mail,Legs,,Battleguard Sartura
Lyshan-Netherwind,10/25/20,22:45:28,1603683928-13,[Vek'lor's Diadem],20930,item:20930::::::::60,Offspec / PvP/Greed,5,SHAMAN,Temple of Ahn'Qiraj-40 Player,Twin Emperors,9,531,40,|cffa335ee|Hitem:21663:1891:::::::60:::::::|h[Robes of the Guardian Saint]|h|r,,4,false,Quest,,,Wiggly-Netherwind
Lyshan-Netherwind,10/26/20,00:40:06,1603690806-15,[Eye of C'Thun],21221,item:21221::::::::60,Best Available,9,SHAMAN,Temple of Ahn'Qiraj-40 Player,C'thun,9,531,40,,,1,false,Quest,,,C'thun
Lyshan-Netherwind,11/01/20,22:45:46,1604292346-7,[Ring of the Martyr],21620,item:21620::::::::60,Best Available,3,SHAMAN,Temple of Ahn'Qiraj-40 Player,Princess Huhuran,9,531,40,|cffa335ee|Hitem:19397::::::::60:::::::|h[Ring of Blackrock]|h|r,|cffa335ee|Hitem:19140::::::::60:::::::|h[Cauterizing Band]|h|r,1,false,Miscellaneous,Finger,,Princess Huhuran
Lyshan-Netherwind,11/02/20,00:41:29,1604299289-14,[Skin of the Great Sandworm],20931,item:20931::::::::60,Offspec / PvP/Greed,3,SHAMAN,Temple of Ahn'Qiraj-40 Player,Ouro,9,531,40,|cffa335ee|Hitem:19385:2587:::::::60:::::::|h[Empowered Leggings]|h|r,,4,false,Quest,,,Ouro
Lyshan-Netherwind,11/20/20,02:12:40,1605859960-22,[Pure Elementium Band],19382,item:19382::::::::60,Best Available,5,SHAMAN,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:21620::::::::60:::::::|h[Ring of the Martyr]|h|r,|cffa335ee|Hitem:19140::::::::60:::::::|h[Cauterizing Band]|h|r,1,false,Miscellaneous,Finger,,Nefarian
Lyshan-Netherwind,11/25/20,02:40:29,1606293629-17,[Shroud of Pure Thought],19430,item:19430::::::::60,Offspec / PvP/Greed,6,SHAMAN,Blackwing Lair-40 Player,Flamegor,9,469,40,|cff0070dd|Hitem:15138::::::::60:::::::|h[Onyxia Scale Cloak]|h|r,,4,false,Cloth,Back,,Wiggly-Netherwind
Lyshan-Netherwind,1/17/21,17:32:37,1610947957-2,[Cloak of Suturing],22960,item:22960::::::::60,Best Available,4,SHAMAN,Naxxramas-40 Player,Grobbulus,9,533,40,|cffa335ee|Hitem:18510:1888:::::::60:::::::|h[Hide of the Wild]|h|r,,1,false,Cloth,Back,,Nevets-Netherwind
Eazytank-Netherwind,10/23/20,04:28:38,1603445318-46,[Head of Nefarian],19002,item:19002::::::::60,Minor Upgrade,8,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,,,3,false,Quest,,,Nefarian
Eazytank-Netherwind,10/23/20,05:01:54,1603447314-51,[Onyxia Hide Backpack],17966,item:17966::::::::60,Best Available,0,WARRIOR,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,1,false,Bag,Bag,,Onyxia
Eazytank-Netherwind,10/30/20,01:21:55,1604038915-0,[Felheart Pants],16810,item:16810::::::::60,Disenchant,0,WARRIOR,Molten Core-40 Player,Magmadar,9,409,40,|cffa335ee|Hitem:19855::::::::60:::::::|h[Bloodsoaked Legplates]|h|r,,1,true,Cloth,Legs,,Magmadar
Eazytank-Netherwind,10/30/20,01:21:58,1604038918-1,[Earthfury Legguards],16843,item:16843::::::::60,Disenchant,0,WARRIOR,Molten Core-40 Player,Magmadar,9,409,40,|cffa335ee|Hitem:19855::::::::60:::::::|h[Bloodsoaked Legplates]|h|r,,1,true,Mail,Legs,,Magmadar
Eazytank-Netherwind,10/30/20,01:29:38,1604039378-3,[Nightslayer Gloves],16826,item:16826::::::::60,Disenchant,0,WARRIOR,Molten Core-40 Player,Gehennas,9,409,40,|cffa335ee|Hitem:14551:1887:::::::60:::::::|h[Edgemaster's Handguards]|h|r,,1,true,Leather,Hands,,Gehennas
Eazytank-Netherwind,10/30/20,02:29:43,1604042983-18,[Nemesis Bracers],16934,item:16934::::::::60,Disenchant,0,WARRIOR,Blackwing Lair-40 Player,Razorgore the Untamed,9,469,40,|cffa335ee|Hitem:19824:1885:::::::60:::11::::|h[Zandalar Vindicator's Armguards]|h|r,,1,true,Cloth,Wrist,,Razorgore the Untamed
